Year,Date,Host_Country,Host_City,Stage,Home_Team,Away_Team,Home_Score,Away_Score,Penalties,Penalties_Home_Score,Penalties_Away_Score,Winner,Draw
1998,1998-06-13,France,Lyon,Group Stage,South Korea,Mexico,1,3,0,0,0,Mexico,0
1998,1998-06-13,France,Nantes,Group Stage,Spain,Nigeria,2,3,0,0,0,Nigeria,0
1998,1998-06-14,France,Toulouse,Group Stage,Argentina,Japan,1,0,0,0,0,Argentina,0
1998,1998-06-14,France,Lens,Group Stage,Jamaica,Croatia,1,3,0,0,0,Croatia,0
1998,1998-06-14,France,Saint-Étienne,Group Stage,Yugoslavia,Iran,1,0,0,0,0,Yugoslavia,0
1998,1998-06-15,France,Marseille,Group Stage,England,Tunisia,2,0,0,0,0,England,0
1998,1998-06-15,France,Paris,Group Stage,Germany,United States,2,0,0,0,0,Germany,0
1998,1998-06-15,France,Lyon,Group Stage,Romania,Colombia,1,0,0,0,0,Romania,0
1998,1998-06-16,France,Nantes,Group Stage,Brazil,Morocco,3,0,0,0,0,Brazil,0
1998,1998-06-16,France,Bordeaux,Group Stage,Scotland,Norway,1,1,0,0,0,,1
1998,1998-06-17,France,Saint-Étienne,Group Stage,Chile,Austria,1,1,0,0,0,,1
1998,1998-06-17,France,Montpellier,Group Stage,Italy,Cameroon,3,0,0,0,0,Italy,0
1998,1998-06-18,France,Saint-Denis,Group Stage,France,Saudi Arabia,4,0,0,0,0,France,0
1998,1998-06-18,France,Toulouse,Group Stage,South Africa,Denmark,1,1,0,0,0,,1
1998,1998-06-19,France,Paris,Group Stage,Nigeria,Bulgaria,1,0,0,0,0,Nigeria,0
1998,1998-06-19,France,Saint-Étienne,Group Stage,Spain,Paraguay,0,0,0,0,0,,1
1998,1998-06-20,France,Bordeaux,Group Stage,Belgium,Mexico,2,2,0,0,0,,1
1998,1998-06-20,France,Nantes,Group Stage,Japan,Croatia,0,1,0,0,0,Croatia,0
1998,1998-06-20,France,Marseille,Group Stage,Netherlands,South Korea,5,0,0,0,0,Netherlands,0
1998,1998-06-21,France,Paris,Group Stage,Argentina,Jamaica,5,0,0,0,0,Argentina,0
1998,1998-06-21,France,Lens,Group Stage,Germany,Yugoslavia,2,2,0,0,0,,1
1998,1998-06-21,France,Lyon,Group Stage,United States,Iran,1,2,0,0,0,Iran,0
1998,1998-06-22,France,Montpellier,Group Stage,Colombia,Tunisia,1,0,0,0,0,Colombia,0
1998,1998-06-22,France,Toulouse,Group Stage,Romania,England,2,1,0,0,0,Romania,0
1998,1998-06-23,France,Marseille,Group Stage,Brazil,Norway,1,2,0,0,0,Norway,0
1998,1998-06-23,France,Nantes,Group Stage,Chile,Cameroon,1,1,0,0,0,,1
1998,1998-06-23,France,Saint-Denis,Group Stage,Italy,Austria,2,1,0,0,0,Italy,0
1998,1998-06-23,France,Saint-Étienne,Group Stage,Scotland,Morocco,0,3,0,0,0,Morocco,0
1998,1998-06-24,France,Lyon,Group Stage,France,Denmark,2,1,0,0,0,France,0
1998,1998-06-24,France,Toulouse,Group Stage,Nigeria,Paraguay,1,3,0,0,0,Paraguay,0
1998,1998-06-24,France,Bordeaux,Group Stage,South Africa,Saudi Arabia,2,2,0,0,0,,1
1998,1998-06-24,France,Lens,Group Stage,Spain,Bulgaria,6,1,0,0,0,Spain,0
1998,1998-06-25,France,Paris,Group Stage,Belgium,South Korea,1,1,0,0,0,,1
1998,1998-06-25,France,Montpellier,Group Stage,Germany,Iran,2,0,0,0,0,Germany,0
1998,1998-06-25,France,Saint-Étienne,Group Stage,Netherlands,Mexico,2,2,0,0,0,,1
1998,1998-06-25,France,Nantes,Group Stage,United States,Yugoslavia,0,1,0,0,0,Yugoslavia,0
1998,1998-06-26,France,Bordeaux,Group Stage,Argentina,Croatia,1,0,0,0,0,Argentina,0
1998,1998-06-26,France,Lens,Group Stage,Colombia,England,0,2,0,0,0,England,0
1998,1998-06-26,France,Lyon,Group Stage,Japan,Jamaica,1,2,0,0,0,Jamaica,0
1998,1998-06-26,France,Saint-Denis,Group Stage,Romania,Tunisia,1,1,0,0,0,,1
1998,1998-06-27,France,Paris,Round of 16,Brazil,Chile,4,1,0,0,0,Brazil,0
1998,1998-06-27,France,Marseille,Round of 16,Italy,Norway,1,0,0,0,0,Italy,0
1998,1998-06-28,France,Lens,Round of 16,France,Paraguay,1,0,0,0,0,France,0
1998,1998-06-28,France,Saint-Denis,Round of 16,Nigeria,Denmark,1,4,0,0,0,Denmark,0
1998,1998-06-29,France,Montpellier,Round of 16,Germany,Mexico,2,1,0,0,0,Germany,0
1998,1998-06-29,France,Toulouse,Round of 16,Netherlands,Yugoslavia,2,1,0,0,0,Netherlands,0
1998,1998-06-30,France,Saint-Étienne,Round of 16,Argentina,England,2,2,1,4,3,Argentina,1
1998,1998-06-30,France,Bordeaux,Round of 16,Romania,Croatia,0,1,0,0,0,Croatia,0
1998,1998-07-03,France,Nantes,Quarter-final,Brazil,Denmark,3,2,0,0,0,Brazil,0
1998,1998-07-03,France,Saint-Denis,Quarter-final,Italy,France,0,0,1,3,4,France,1
1998,1998-07-04,France,Lyon,Quarter-final,Germany,Croatia,0,3,0,0,0,Croatia,0
1998,1998-07-04,France,Marseille,Quarter-final,Netherlands,Argentina,2,1,0,0,0,Netherlands,0
1998,1998-07-07,France,Marseille,Semi-final,Brazil,Netherlands,1,1,1,4,2,Brazil,1
1998,1998-07-08,France,Saint-Denis,Semi-final,France,Croatia,2,1,0,0,0,France,0
1998,1998-07-11,France,Paris,Third place play-off,Netherlands,Croatia,1,2,0,0,0,Croatia,0
1998,1998-07-12,France,Saint-Denis,Final,Brazil,France,0,3,0,0,0,France,0
2002,2002-05-31,"South Korea, Japan",Seoul,Group Stage,France,Senegal,0,1,0,0,0,Senegal,0
2002,2002-06-01,"South Korea, Japan",Sapporo,Group Stage,Germany,Saudi Arabia,8,0,0,0,0,Germany,0
2002,2002-06-01,"South Korea, Japan",Niigata,Group Stage,Republic of Ireland,Cameroon,1,1,0,0,0,,1
2002,2002-06-01,"South Korea, Japan",Ulsan,Group Stage,Uruguay,Denmark,1,2,0,0,0,Denmark,0
2002,2002-06-02,"South Korea, Japan",Ibaraki,Group Stage,Argentina,Nigeria,1,0,0,0,0,Argentina,0
2002,2002-06-02,"South Korea, Japan",Saitama,Group Stage,England,Sweden,1,1,0,0,0,,1
2002,2002-06-02,"South Korea, Japan",Busan,Group Stage,Paraguay,South Africa,2,2,0,0,0,,1
2002,2002-06-02,"South Korea, Japan",Gwangju,Group Stage,Spain,Slovenia,3,1,0,0,0,Spain,0
2002,2002-06-03,"South Korea, Japan",Ulsan,Group Stage,Brazil,Turkey,2,1,0,0,0,Brazil,0
2002,2002-06-03,"South Korea, Japan",Niigata,Group Stage,Croatia,Mexico,0,1,0,0,0,Mexico,0
2002,2002-06-03,"South Korea, Japan",Sapporo,Group Stage,Italy,Ecuador,2,0,0,0,0,Italy,0
2002,2002-06-04,"South Korea, Japan",Gwangju,Group Stage,China,Costa Rica,0,2,0,0,0,Costa Rica,0
2002,2002-06-04,"South Korea, Japan",Saitama,Group Stage,Japan,Belgium,2,2,0,0,0,,1
2002,2002-06-04,"South Korea, Japan",Busan,Group Stage,South Korea,Poland,2,0,0,0,0,South Korea,0
2002,2002-06-05,"South Korea, Japan",Ibaraki,Group Stage,Germany,Republic of Ireland,1,1,0,0,0,,1
2002,2002-06-05,"South Korea, Japan",Kobe,Group Stage,Russia,Tunisia,2,0,0,0,0,Russia,0
2002,2002-06-05,"South Korea, Japan",Suwon,Group Stage,United States,Portugal,3,2,0,0,0,United States,0
2002,2002-06-06,"South Korea, Japan",Saitama,Group Stage,Cameroon,Saudi Arabia,1,0,0,0,0,Cameroon,0
2002,2002-06-06,"South Korea, Japan",Daegu,Group Stage,Denmark,Senegal,1,1,0,0,0,,1
2002,2002-06-06,"South Korea, Japan",Busan,Group Stage,France,Uruguay,0,0,0,0,0,,1
2002,2002-06-07,"South Korea, Japan",Sapporo,Group Stage,Argentina,England,0,1,0,0,0,England,0
2002,2002-06-07,"South Korea, Japan",Jeonju,Group Stage,Spain,Paraguay,3,1,0,0,0,Spain,0
2002,2002-06-07,"South Korea, Japan",Kobe,Group Stage,Sweden,Nigeria,2,1,0,0,0,Sweden,0
2002,2002-06-08,"South Korea, Japan",Seogwipo,Group Stage,Brazil,China,4,0,0,0,0,Brazil,0
2002,2002-06-08,"South Korea, Japan",Ibaraki,Group Stage,Italy,Croatia,1,2,0,0,0,Croatia,0
2002,2002-06-08,"South Korea, Japan",Daegu,Group Stage,South Africa,Slovenia,1,0,0,0,0,South Africa,0
2002,2002-06-09,"South Korea, Japan",Incheon,Group Stage,Costa Rica,Turkey,1,1,0,0,0,,1
2002,2002-06-09,"South Korea, Japan",Yokohama,Group Stage,Japan,Russia,1,0,0,0,0,Japan,0
2002,2002-06-09,"South Korea, Japan",Miyagi,Group Stage,Mexico,Ecuador,2,1,0,0,0,Mexico,0
2002,2002-06-10,"South Korea, Japan",Jeonju,Group Stage,Portugal,Poland,4,0,0,0,0,Portugal,0
2002,2002-06-10,"South Korea, Japan",Daegu,Group Stage,South Korea,United States,1,1,0,0,0,,1
2002,2002-06-10,"South Korea, Japan",Ōita,Group Stage,Tunisia,Belgium,1,1,0,0,0,,1
2002,2002-06-11,"South Korea, Japan",Shizuoka,Group Stage,Cameroon,Germany,0,2,0,0,0,Germany,0
2002,2002-06-11,"South Korea, Japan",Incheon,Group Stage,Denmark,France,2,0,0,0,0,Denmark,0
2002,2002-06-11,"South Korea, Japan",Yokohama,Group Stage,Saudi Arabia,Republic of Ireland,0,3,0,0,0,Republic of Ireland,0
2002,2002-06-11,"South Korea, Japan",Suwon,Group Stage,Senegal,Uruguay,3,3,0,0,0,,1
2002,2002-06-12,"South Korea, Japan",Osaka,Group Stage,Nigeria,England,0,0,0,0,0,,1
2002,2002-06-12,"South Korea, Japan",Seogwipo,Group Stage,Slovenia,Paraguay,1,3,0,0,0,Paraguay,0
2002,2002-06-12,"South Korea, Japan",Daejeon,Group Stage,South Africa,Spain,2,3,0,0,0,Spain,0
2002,2002-06-12,"South Korea, Japan",Miyagi,Group Stage,Sweden,Argentina,1,1,0,0,0,,1
2002,2002-06-13,"South Korea, Japan",Suwon,Group Stage,Costa Rica,Brazil,2,5,0,0,0,Brazil,0
2002,2002-06-13,"South Korea, Japan",Yokohama,Group Stage,Ecuador,Croatia,1,0,0,0,0,Ecuador,0
2002,2002-06-13,"South Korea, Japan",Ōita,Group Stage,Mexico,Italy,1,1,0,0,0,,1
2002,2002-06-13,"South Korea, Japan",Seoul,Group Stage,Turkey,China,3,0,0,0,0,Turkey,0
2002,2002-06-14,"South Korea, Japan",Shizuoka,Group Stage,Belgium,Russia,3,2,0,0,0,Belgium,0
2002,2002-06-14,"South Korea, Japan",Daejeon,Group Stage,Poland,United States,3,1,0,0,0,Poland,0
2002,2002-06-14,"South Korea, Japan",Incheon,Group Stage,Portugal,South Korea,0,1,0,0,0,South Korea,0
2002,2002-06-14,"South Korea, Japan",Osaka,Group Stage,Tunisia,Japan,0,2,0,0,0,Japan,0
2002,2002-06-15,"South Korea, Japan",Niigata,Round of 16,Denmark,England,0,3,0,0,0,England,0
2002,2002-06-15,"South Korea, Japan",Seogwipo,Round of 16,Germany,Paraguay,1,0,0,0,0,Germany,0
2002,2002-06-16,"South Korea, Japan",Suwon,Round of 16,Spain,Republic of Ireland,1,1,1,3,2,Spain,1
2002,2002-06-16,"South Korea, Japan",Ōita,Round of 16,Sweden,Senegal,1,2,0,0,0,Senegal,0
2002,2002-06-17,"South Korea, Japan",Kobe,Round of 16,Brazil,Belgium,2,0,0,0,0,Brazil,0
2002,2002-06-17,"South Korea, Japan",Jeonju,Round of 16,Mexico,United States,0,2,0,0,0,United States,0
2002,2002-06-18,"South Korea, Japan",Rifu,Round of 16,Japan,Turkey,0,1,0,0,0,Turkey,0
2002,2002-06-18,"South Korea, Japan",Daejeon,Round of 16,South Korea,Italy,2,1,0,0,0,South Korea,0
2002,2002-06-21,"South Korea, Japan",Fukuroi,Quarter-final,England,Brazil,1,2,0,0,0,Brazil,0
2002,2002-06-21,"South Korea, Japan",Ulsan,Quarter-final,Germany,United States,1,0,0,0,0,Germany,0
2002,2002-06-22,"South Korea, Japan",Osaka,Quarter-final,Senegal,Turkey,0,1,0,0,0,Turkey,0
2002,2002-06-22,"South Korea, Japan",Gwangju,Quarter-final,Spain,South Korea,0,0,1,3,5,South Korea,1
2002,2002-06-25,"South Korea, Japan",Seoul,Semi-final,Germany,South Korea,1,0,0,0,0,Germany,0
2002,2002-06-26,"South Korea, Japan",Saitama,Semi-final,Brazil,Turkey,1,0,0,0,0,Brazil,0
2002,2002-06-29,"South Korea, Japan",Daegu,Third place play-off,South Korea,Turkey,2,3,0,0,0,Turkey,0
2002,2002-06-30,"South Korea, Japan",Yokohama,Final,Germany,Brazil,0,2,0,0,0,Brazil,0
2006,2006-06-09,Germany,Munich,Group Stage,Germany,Costa Rica,4,2,0,0,0,Germany,0
2006,2006-06-09,Germany,Gelsenkirchen,Group Stage,Poland,Ecuador,0,2,0,0,0,Ecuador,0
2006,2006-06-10,Germany,Hamburg,Group Stage,Argentina,Ivory Coast,2,1,0,0,0,Argentina,0
2006,2006-06-10,Germany,Frankfurt,Group Stage,England,Paraguay,1,0,0,0,0,England,0
2006,2006-06-10,Germany,Dortmund,Group Stage,Trinidad and Tobago,Sweden,0,0,0,0,0,,1
2006,2006-06-11,Germany,Cologne,Group Stage,Angola,Portugal,0,1,0,0,0,Portugal,0
2006,2006-06-11,Germany,Nuremberg,Group Stage,Mexico,Iran,3,1,0,0,0,Mexico,0
2006,2006-06-11,Germany,Leipzig,Group Stage,Serbia and Montenegro,Netherlands,0,1,0,0,0,Netherlands,0
2006,2006-06-12,Germany,Kaiserslautern,Group Stage,Australia,Japan,3,1,0,0,0,Australia,0
2006,2006-06-12,Germany,Hanover,Group Stage,Italy,Ghana,2,0,0,0,0,Italy,0
2006,2006-06-12,Germany,Gelsenkirchen,Group Stage,United States,Czech Republic,0,3,0,0,0,Czech Republic,0
2006,2006-06-13,Germany,Berlin,Group Stage,Brazil,Croatia,1,0,0,0,0,Brazil,0
2006,2006-06-13,Germany,Stuttgart,Group Stage,France,Switzerland,0,0,0,0,0,,1
2006,2006-06-13,Germany,Frankfurt,Group Stage,South Korea,Togo,2,1,0,0,0,South Korea,0
2006,2006-06-14,Germany,Dortmund,Group Stage,Germany,Poland,1,0,0,0,0,Germany,0
2006,2006-06-14,Germany,Leipzig,Group Stage,Spain,Ukraine,4,0,0,0,0,Spain,0
2006,2006-06-14,Germany,Munich,Group Stage,Tunisia,Saudi Arabia,2,2,0,0,0,,1
2006,2006-06-15,Germany,Hamburg,Group Stage,Ecuador,Costa Rica,3,0,0,0,0,Ecuador,0
2006,2006-06-15,Germany,Nuremberg,Group Stage,England,Trinidad and Tobago,2,0,0,0,0,England,0
2006,2006-06-15,Germany,Berlin,Group Stage,Sweden,Paraguay,1,0,0,0,0,Sweden,0
2006,2006-06-16,Germany,Gelsenkirchen,Group Stage,Argentina,Serbia and Montenegro,6,0,0,0,0,Argentina,0
2006,2006-06-16,Germany,Hanover,Group Stage,Mexico,Angola,0,0,0,0,0,,1
2006,2006-06-16,Germany,Stuttgart,Group Stage,Netherlands,Ivory Coast,2,1,0,0,0,Netherlands,0
2006,2006-06-17,Germany,Cologne,Group Stage,Czech Republic,Ghana,0,2,0,0,0,Ghana,0
2006,2006-06-17,Germany,Kaiserslautern,Group Stage,Italy,United States,1,1,0,0,0,,1
2006,2006-06-17,Germany,Frankfurt,Group Stage,Portugal,Iran,2,0,0,0,0,Portugal,0
2006,2006-06-18,Germany,Munich,Group Stage,Brazil,Australia,2,0,0,0,0,Brazil,0
2006,2006-06-18,Germany,Leipzig,Group Stage,France,South Korea,1,1,0,0,0,,1
2006,2006-06-18,Germany,Nuremberg,Group Stage,Japan,Croatia,0,0,0,0,0,,1
2006,2006-06-19,Germany,Hamburg,Group Stage,Saudi Arabia,Ukraine,0,4,0,0,0,Ukraine,0
2006,2006-06-19,Germany,Stuttgart,Group Stage,Spain,Tunisia,3,1,0,0,0,Spain,0
2006,2006-06-19,Germany,Dortmund,Group Stage,Togo,Switzerland,0,2,0,0,0,Switzerland,0
2006,2006-06-20,Germany,Hanover,Group Stage,Costa Rica,Poland,1,2,0,0,0,Poland,0
2006,2006-06-20,Germany,Berlin,Group Stage,Ecuador,Germany,0,3,0,0,0,Germany,0
2006,2006-06-20,Germany,Kaiserslautern,Group Stage,Paraguay,Trinidad and Tobago,2,0,0,0,0,Paraguay,0
2006,2006-06-20,Germany,Cologne,Group Stage,Sweden,England,2,2,0,0,0,,1
2006,2006-06-21,Germany,Leipzig,Group Stage,Iran,Angola,1,1,0,0,0,,1
2006,2006-06-21,Germany,Munich,Group Stage,Ivory Coast,Serbia and Montenegro,3,2,0,0,0,Ivory Coast,0
2006,2006-06-21,Germany,Frankfurt,Group Stage,Netherlands,Argentina,0,0,0,0,0,,1
2006,2006-06-21,Germany,Gelsenkirchen,Group Stage,Portugal,Mexico,2,1,0,0,0,Portugal,0
2006,2006-06-22,Germany,Stuttgart,Group Stage,Croatia,Australia,2,2,0,0,0,,1
2006,2006-06-22,Germany,Hamburg,Group Stage,Czech Republic,Italy,0,2,0,0,0,Italy,0
2006,2006-06-22,Germany,Nuremberg,Group Stage,Ghana,United States,2,1,0,0,0,Ghana,0
2006,2006-06-22,Germany,Dortmund,Group Stage,Japan,Brazil,1,4,0,0,0,Brazil,0
2006,2006-06-23,Germany,Kaiserslautern,Group Stage,Saudi Arabia,Spain,0,1,0,0,0,Spain,0
2006,2006-06-23,Germany,Hanover,Group Stage,Switzerland,South Korea,2,0,0,0,0,Switzerland,0
2006,2006-06-23,Germany,Cologne,Group Stage,Togo,France,0,2,0,0,0,France,0
2006,2006-06-23,Germany,Berlin,Group Stage,Ukraine,Tunisia,1,0,0,0,0,Ukraine,0
2006,2006-06-24,Germany,Leipzig,Round of 16,Argentina,Mexico,2,1,0,0,0,Argentina,0
2006,2006-06-24,Germany,Munich,Round of 16,Germany,Sweden,2,0,0,0,0,Germany,0
2006,2006-06-25,Germany,Stuttgart,Round of 16,England,Ecuador,1,0,0,0,0,England,0
2006,2006-06-25,Germany,Nuremberg,Round of 16,Portugal,Netherlands,1,0,0,0,0,Portugal,0
2006,2006-06-26,Germany,Kaiserslautern,Round of 16,Italy,Australia,1,0,0,0,0,Italy,0
2006,2006-06-26,Germany,Cologne,Round of 16,Switzerland,Ukraine,0,0,1,0,3,Ukraine,1
2006,2006-06-27,Germany,Dortmund,Round of 16,Brazil,Ghana,3,0,0,0,0,Brazil,0
2006,2006-06-27,Germany,Hanover,Round of 16,Spain,France,1,3,0,0,0,France,0
2006,2006-06-30,Germany,Berlin,Quarter-final,Germany,Argentina,1,1,1,4,2,Germany,1
2006,2006-06-30,Germany,Hamburg,Quarter-final,Italy,Ukraine,3,0,0,0,0,Italy,0
2006,2006-07-01,Germany,Frankfurt,Quarter-final,Brazil,France,0,1,0,0,0,France,0
2006,2006-07-01,Germany,Gelsenkirchen,Quarter-final,England,Portugal,0,0,1,1,3,Portugal,1
2006,2006-07-04,Germany,Dortmund,Semi-final,Germany,Italy,0,2,0,0,0,Italy,0
2006,2006-07-05,Germany,Munich,Semi-final,Portugal,France,0,1,0,0,0,France,0
2006,2006-07-08,Germany,Stuttgart,Third place play-off,Germany,Portugal,3,1,0,0,0,Germany,0
2006,2006-07-09,Germany,Berlin,Final,Italy,France,1,1,1,5,3,Italy,1
2010,2010-06-11,South Africa,Johannesburg,Group Stage,South Africa,Mexico,1,1,0,0,0,,1
2010,2010-06-11,South Africa,Cape Town,Group Stage,Uruguay,France,0,0,0,0,0,,1
2010,2010-06-12,South Africa,Johannesburg,Group Stage,Argentina,Nigeria,1,0,0,0,0,Argentina,0
2010,2010-06-12,South Africa,Rustenburg,Group Stage,England,United States,1,1,0,0,0,,1
2010,2010-06-12,South Africa,Port Elizabeth,Group Stage,South Korea,Greece,2,0,0,0,0,South Korea,0
2010,2010-06-13,South Africa,Polokwane,Group Stage,Algeria,Slovenia,0,1,0,0,0,Slovenia,0
2010,2010-06-13,South Africa,Durban,Group Stage,Germany,Australia,4,0,0,0,0,Germany,0
2010,2010-06-13,South Africa,Pretoria,Group Stage,Serbia,Ghana,0,1,0,0,0,Ghana,0
2010,2010-06-14,South Africa,Cape Town,Group Stage,Italy,Paraguay,1,1,0,0,0,,1
2010,2010-06-14,South Africa,Bloemfontein,Group Stage,Japan,Cameroon,1,0,0,0,0,Japan,0
2010,2010-06-14,South Africa,Johannesburg,Group Stage,Netherlands,Denmark,2,0,0,0,0,Netherlands,0
2010,2010-06-15,South Africa,Johannesburg,Group Stage,Brazil,North Korea,2,1,0,0,0,Brazil,0
2010,2010-06-15,South Africa,Port Elizabeth,Group Stage,Ivory Coast,Portugal,0,0,0,0,0,,1
2010,2010-06-15,South Africa,Rustenburg,Group Stage,New Zealand,Slovakia,1,1,0,0,0,,1
2010,2010-06-16,South Africa,Nelspruit,Group Stage,Honduras,Chile,0,1,0,0,0,Chile,0
2010,2010-06-16,South Africa,Pretoria,Group Stage,South Africa,Uruguay,0,3,0,0,0,Uruguay,0
2010,2010-06-16,South Africa,Durban,Group Stage,Spain,Switzerland,0,1,0,0,0,Switzerland,0
2010,2010-06-17,South Africa,Johannesburg,Group Stage,Argentina,South Korea,4,1,0,0,0,Argentina,0
2010,2010-06-17,South Africa,Polokwane,Group Stage,France,Mexico,0,2,0,0,0,Mexico,0
2010,2010-06-17,South Africa,Bloemfontein,Group Stage,Greece,Nigeria,2,1,0,0,0,Greece,0
2010,2010-06-18,South Africa,Cape Town,Group Stage,England,Algeria,0,0,0,0,0,,1
2010,2010-06-18,South Africa,Port Elizabeth,Group Stage,Germany,Serbia,0,1,0,0,0,Serbia,0
2010,2010-06-18,South Africa,Johannesburg,Group Stage,Slovenia,United States,2,2,0,0,0,,1
2010,2010-06-19,South Africa,Pretoria,Group Stage,Cameroon,Denmark,1,2,0,0,0,Denmark,0
2010,2010-06-19,South Africa,Rustenburg,Group Stage,Ghana,Australia,1,1,0,0,0,,1
2010,2010-06-19,South Africa,Durban,Group Stage,Netherlands,Japan,1,0,0,0,0,Netherlands,0
2010,2010-06-20,South Africa,Johannesburg,Group Stage,Brazil,Ivory Coast,3,1,0,0,0,Brazil,0
2010,2010-06-20,South Africa,Nelspruit,Group Stage,Italy,New Zealand,1,1,0,0,0,,1
2010,2010-06-20,South Africa,Bloemfontein,Group Stage,Slovakia,Paraguay,0,2,0,0,0,Paraguay,0
2010,2010-06-21,South Africa,Port Elizabeth,Group Stage,Chile,Switzerland,1,0,0,0,0,Chile,0
2010,2010-06-21,South Africa,Cape Town,Group Stage,Portugal,North Korea,7,0,0,0,0,Portugal,0
2010,2010-06-21,South Africa,Johannesburg,Group Stage,Spain,Honduras,2,0,0,0,0,Spain,0
2010,2010-06-22,South Africa,Bloemfontein,Group Stage,France,South Africa,1,2,0,0,0,South Africa,0
2010,2010-06-22,South Africa,Polokwane,Group Stage,Greece,Argentina,0,2,0,0,0,Argentina,0
2010,2010-06-22,South Africa,Rustenburg,Group Stage,Mexico,Uruguay,0,1,0,0,0,Uruguay,0
2010,2010-06-22,South Africa,Durban,Group Stage,Nigeria,South Korea,2,2,0,0,0,,1
2010,2010-06-23,South Africa,Nelspruit,Group Stage,Australia,Serbia,2,1,0,0,0,Australia,0
2010,2010-06-23,South Africa,Johannesburg,Group Stage,Ghana,Germany,0,1,0,0,0,Germany,0
2010,2010-06-23,South Africa,Port Elizabeth,Group Stage,Slovenia,England,0,1,0,0,0,England,0
2010,2010-06-23,South Africa,Pretoria,Group Stage,United States,Algeria,1,0,0,0,0,United States,0
2010,2010-06-24,South Africa,Cape Town,Group Stage,Cameroon,Netherlands,1,2,0,0,0,Netherlands,0
2010,2010-06-24,South Africa,Rustenburg,Group Stage,Denmark,Japan,1,3,0,0,0,Japan,0
2010,2010-06-24,South Africa,Polokwane,Group Stage,Paraguay,New Zealand,0,0,0,0,0,,1
2010,2010-06-24,South Africa,Johannesburg,Group Stage,Slovakia,Italy,3,2,0,0,0,Slovakia,0
2010,2010-06-25,South Africa,Pretoria,Group Stage,Chile,Spain,1,2,0,0,0,Spain,0
2010,2010-06-25,South Africa,Nelspruit,Group Stage,North Korea,Ivory Coast,0,3,0,0,0,Ivory Coast,0
2010,2010-06-25,South Africa,Durban,Group Stage,Portugal,Brazil,0,0,0,0,0,,1
2010,2010-06-25,South Africa,Bloemfontein,Group Stage,Switzerland,Honduras,0,0,0,0,0,,1
2010,2010-06-26,South Africa,Rustenburg,Round of 16,United States,Ghana,1,2,0,0,0,Ghana,0
2010,2010-06-26,South Africa,Port Elizabeth,Round of 16,Uruguay,South Korea,2,1,0,0,0,Uruguay,0
2010,2010-06-27,South Africa,Johannesburg,Round of 16,Argentina,Mexico,3,1,0,0,0,Argentina,0
2010,2010-06-27,South Africa,Bloemfontein,Round of 16,Germany,England,4,1,0,0,0,Germany,0
2010,2010-06-28,South Africa,Johannesburg,Round of 16,Brazil,Chile,3,0,0,0,0,Brazil,0
2010,2010-06-28,South Africa,Durban,Round of 16,Netherlands,Slovakia,2,1,0,0,0,Netherlands,0
2010,2010-06-29,South Africa,Pretoria,Round of 16,Paraguay,Japan,0,0,1,5,3,Paraguay,1
2010,2010-06-29,South Africa,Cape Town,Round of 16,Spain,Portugal,1,0,0,0,0,Spain,0
2010,2010-07-02,South Africa,Port Elizabeth,Quarter-final,Netherlands,Brazil,2,1,0,0,0,Netherlands,0
2010,2010-07-02,South Africa,Johannesburg,Quarter-final,Uruguay,Ghana,1,1,1,4,2,Uruguay,1
2010,2010-07-03,South Africa,Cape Town,Quarter-final,Argentina,Germany,0,4,0,0,0,Germany,0
2010,2010-07-03,South Africa,Johannesburg,Quarter-final,Paraguay,Spain,0,1,0,0,0,Spain,0
2010,2010-07-06,South Africa,Cape Town,Semi-final,Uruguay,Netherlands,2,3,0,0,0,Netherlands,0
2010,2010-07-07,South Africa,Durban,Semi-final,Germany,Spain,0,1,0,0,0,Spain,0
2010,2010-07-10,South Africa,Port Elizabeth,Third place play-off,Uruguay,Germany,2,3,0,0,0,Germany,0
2010,2010-07-11,South Africa,Johannesburg,Final,Netherlands,Spain,0,1,0,0,0,Spain,0
2014,2014-06-12,Brazil,São Paulo,Group Stage,Brazil,Croatia,3,1,0,0,0,Brazil,0
2014,2014-06-13,Brazil,Cuiabá,Group Stage,Chile,Australia,3,1,0,0,0,Chile,0
2014,2014-06-13,Brazil,Natal,Group Stage,Mexico,Cameroon,1,0,0,0,0,Mexico,0
2014,2014-06-13,Brazil,Salvador,Group Stage,Spain,Netherlands,1,5,0,0,0,Netherlands,0
2014,2014-06-14,Brazil,Belo Horizonte,Group Stage,Colombia,Greece,3,0,0,0,0,Colombia,0
2014,2014-06-14,Brazil,Manaus,Group Stage,England,Italy,1,2,0,0,0,Italy,0
2014,2014-06-14,Brazil,Recife,Group Stage,Ivory Coast,Japan,2,1,0,0,0,Ivory Coast,0
2014,2014-06-14,Brazil,Fortaleza,Group Stage,Uruguay,Costa Rica,1,3,0,0,0,Costa Rica,0
2014,2014-06-15,Brazil,Rio de Janeiro,Group Stage,Argentina,Bosnia and Herzegovina,2,1,0,0,0,Argentina,0
2014,2014-06-15,Brazil,Porto Alegre,Group Stage,France,Honduras,3,0,0,0,0,France,0
2014,2014-06-15,Brazil,Brasília,Group Stage,Switzerland,Ecuador,2,1,0,0,0,Switzerland,0
2014,2014-06-16,Brazil,Salvador,Group Stage,Germany,Portugal,4,0,0,0,0,Germany,0
